time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-01-14T13:14:02.300Z,38.811,-122.7432,4,0.6,Md,,79.2,0.00898315,0.01,nc,nc72143606,2014-01-14T13:47:04.108Z,"2km SW of Cobb, California",earthquake
2014-01-14T13:06:43.000Z,38.7865,-122.779,5,0.5,Md,,169.2,0.00898315,0.01,nc,nc72143601,2014-01-14T14:06:06.239Z,"2km WNW of The Geysers, California",earthquake
2014-01-14T13:01:38.443Z,38.5684,-118.4333,8.2278,1.66,ml,13,93,0.092,0.1242,nn,nn00434374,2014-01-14T18:14:30.713Z,"17km ENE of Hawthorne, Nevada",earthquake
2014-01-14T12:50:54.000Z,33.7062,-116.8107,17.4,0.9,Ml,19,140.4,0.08084838,0.08,ci,ci11413714,2014-01-14T19:41:42.679Z,"8km ESE of Valle Vista, California",earthquake
2014-01-14T12:49:53.489Z,38.5652,-118.4395,7.6574,1.06,ml,8,100.87,0.09,0.0911,nn,nn00434373,2014-01-15T00:09:31.000Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-14T12:47:26.400Z,38.8075,-122.8197,2.2,1,Md,,201.6,0.00898315,0.01,nc,nc72143586,2014-01-14T14:37:04.632Z,"6km WNW of The Geysers, California",earthquake
2014-01-14T12:13:57.000Z,19.135,-66.9365,28,3.2,Md,13,295.2,0.75907642,0.3,pr,pr14014007,2014-01-14T16:57:13.400Z,"70km N of Isabela, Puerto Rico",earthquake
2014-01-14T12:10:26.800Z,38.8238,-122.8062,3.3,0.9,Md,,64.8,0,0.03,nc,nc72143576,2014-01-14T14:37:04.630Z,"6km NW of The Geysers, California",earthquake
2014-01-14T12:08:50.100Z,19.1289,-66.9182,42,4.2,Md,28,270,0.67463478,0.4,pr,pr14014006,2014-01-15T04:51:59.553Z,"57km N of Hatillo, Puerto Rico",earthquake
2014-01-14T12:01:00.400Z,40.2632,-111.4928,0,1.1,Md,,147.6,0.1527136,0.11,uu,uu60051817,2014-01-14T17:43:39.232Z,"14km ENE of Provo, Utah",earthquake
2014-01-14T11:49:38.300Z,38.8003,-122.817,3.4,0.5,Md,,162,0.01796631,0,nc,nc72143571,2014-01-14T13:47:04.110Z,"5km WNW of The Geysers, California",earthquake
2014-01-14T11:45:49.800Z,38.831,-122.812,2.3,0.4,Md,,79.2,0.00898315,0.01,nc,nc72143566,2014-01-14T13:21:06.190Z,"7km W of Cobb, California",earthquake
2014-01-14T11:44:51.900Z,32.7818,-117.2587,9.6,1.9,Ml,36,205.2,0.06288207,0.12,ci,ci11413706,2014-01-14T19:36:19.225Z,"7km SSE of La Jolla, California",earthquake
2014-01-14T11:34:26.200Z,38.823,-122.823,2.4,0.7,Md,,72,0.00898315,0.02,nc,nc72143561,2014-01-14T13:02:04.171Z,"7km NW of The Geysers, California",earthquake
2014-01-14T11:24:11.006Z,38.5672,-118.4354,8.089,1.41,ml,10,88.66,0.091,0.066,nn,nn00434368,2014-01-14T22:08:54.000Z,"17km ENE of Hawthorne, Nevada",earthquake
2014-01-14T11:13:16.700Z,37.1718,-116.6034,7.9038,1.3,ml,16,128.72,0.099,0.101,nn,nn00434366,2014-01-14T22:28:55.000Z,"32km NNE of Beatty, Nevada",earthquake
2014-01-14T11:05:20.600Z,38.8153,-122.8143,3.4,1.1,Md,,79.2,0.00898315,0.03,nc,nc72143551,2014-01-14T12:31:05.800Z,"6km NW of The Geysers, California",earthquake
2014-01-14T10:37:16.460Z,38.568,-118.4419,7.3319,0.53,ml,5,167.07,0.087,0.0812,nn,nn00434361,2014-01-15T00:44:32.991Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-14T10:36:07.190Z,2.1434,93.7335,10,4.7,mb,,112,3.929,0.53,us,usb000m0p9,2014-01-14T10:54:43.000Z,"296km W of Sinabang, Indonesia",earthquake
2014-01-14T10:19:41.284Z,38.5749,-118.4445,8.4214,0.7,ml,6,101.36,0.081,0.0855,nn,nn00434359,2014-01-15T00:27:46.000Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-14T10:15:40.400Z,33.4455,-116.5587,10.6,0.4,Ml,20,82.8,0.06288207,0.11,ci,ci11413698,2014-01-14T19:13:29.358Z,"16km SE of Anza, California",earthquake
2014-01-14T10:13:05.300Z,37.849,-122.2345,5.3,1.2,Md,,104.4,0.02694946,0.01,nc,nc72143546,2014-01-14T12:11:03.622Z,"2km N of Piedmont, California",earthquake
2014-01-14T10:08:53.616Z,38.5682,-118.4442,9.0139,2.01,ml,14,92,0.086,0.0896,nn,nn00434358,2014-01-14T21:18:42.469Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-14T09:43:12.780Z,38.5632,-118.4392,6.7062,1.29,ml,10,91.72,0.092,0.0803,nn,nn00434355,2014-01-14T22:46:57.000Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-14T09:34:43.600Z,38.7607,-122.7405,2.4,0.5,Md,,118.8,0.00898315,0.02,nc,nc72143531,2014-01-14T10:19:06.223Z,"2km SE of The Geysers, California",earthquake
2014-01-14T09:30:13.200Z,38.8425,-122.8408,2.6,0.6,Md,,129.6,0.00898315,0.01,nc,nc72143521,2014-01-14T10:06:04.780Z,"10km WNW of Cobb, California",earthquake
2014-01-14T09:29:25.600Z,38.8132,-122.817,0,0.6,Md,,57.6,0.00898315,0.23,nc,nc72143516,2014-01-14T09:48:02.802Z,"6km NW of The Geysers, California",earthquake
2014-01-14T09:09:33.100Z,19.0704,-66.6483,53,3,Md,7,284.4,0.60097293,0.33,pr,pr14014011,2014-01-14T18:44:01.488Z,"66km N of Arecibo, Puerto Rico",earthquake
2014-01-14T09:09:30.113Z,38.5677,-118.4399,8.5486,1.95,ml,12,92,0.089,0.1057,nn,nn00434350,2014-01-14T21:23:09.874Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-14T08:50:09.400Z,38.7987,-122.8127,3.5,0.5,Md,,169.2,0.00898315,0.01,nc,nc72143496,2014-01-14T10:31:07.581Z,"5km WNW of The Geysers, California",earthquake
2014-01-14T08:46:11.243Z,38.5679,-118.444,8.021,1.44,ml,11,91.63,0.086,0.0894,nn,nn00434343,2014-01-14T23:23:13.000Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-14T08:40:08.000Z,60.9724,-149.3173,25.7,1.8,ml,,,,0.46,ak,ak11099414,2014-01-14T08:47:52.366Z,"40km WNW of Whittier, Alaska",earthquake
2014-01-14T08:37:49.803Z,38.568,-118.4331,7.3497,0.98,ml,7,99.82,0.092,0.0749,nn,nn00434342,2014-01-15T00:23:12.000Z,"17km ENE of Hawthorne, Nevada",earthquake
2014-01-14T08:35:50.200Z,33.9293,-116.3542,7.6,1.2,Ml,35,64.8,0.04491576,0.11,ci,ci11413690,2014-01-14T19:07:06.228Z,"4km N of Sky Valley, California",earthquake
2014-01-14T08:17:42.000Z,60.3863,-151.9225,10,2,ml,,,,,ak,ak11099411,2014-01-14T08:21:57.737Z,"34km W of Cohoe, Alaska",earthquake
2014-01-14T08:07:45.572Z,37.3572,-114.5585,2.6078,2.24,ml,4,292,0.395,0.0893,nn,nn00434333,2014-01-14T08:22:26.599Z,"28km S of Caliente, Nevada",earthquake
2014-01-14T08:01:05.300Z,38.8153,-122.8123,2.1,1.6,Md,,72,0.00898315,0.04,nc,nc72143486,2014-01-14T10:26:06.997Z,"6km NW of The Geysers, California",earthquake
2014-01-14T07:58:27.501Z,38.5754,-118.434,7.3141,1.42,ml,10,94,0.087,0.0512,nn,nn00434331,2014-01-14T08:16:39.867Z,"17km ENE of Hawthorne, Nevada",earthquake
2014-01-14T07:39:44.000Z,59.9607,-153.0705,124.2,2.6,ml,,,,0.48,ak,ak11099397,2014-01-14T18:10:51.914Z,"61km SSW of Redoubt Volcano, Alaska",earthquake
2014-01-14T07:38:37.400Z,38.823,-122.8447,2.2,0.4,Md,,104.4,0.00898315,0.02,nc,nc72143481,2014-01-14T08:37:05.184Z,"9km WNW of The Geysers, California",earthquake
2014-01-14T07:29:15.800Z,38.7923,-122.7595,3.8,1,Md,,72,0.01796631,0.03,nc,nc72143471,2014-01-14T08:09:02.160Z,"1km N of The Geysers, California",earthquake
2014-01-14T07:26:53.000Z,38.8045,-122.81,1.8,1.3,Md,,147.6,0.00898315,0.01,nc,nc72143466,2014-01-14T09:48:02.800Z,"5km WNW of The Geysers, California",earthquake
2014-01-14T07:25:59.300Z,38.804,-122.8093,1.9,1.1,Md,,104.4,0.00898315,0.02,nc,nc72143461,2014-01-14T09:57:08.805Z,"5km WNW of The Geysers, California",earthquake
2014-01-14T07:15:53.800Z,19.1333,-66.7845,41,3.2,Md,14,223.2,0.69529603,0.2,pr,pr14014005,2014-01-14T07:37:00.828Z,"71km N of Hatillo, Puerto Rico",earthquake
2014-01-14T07:14:04.900Z,33.7828,-117.6498,3.8,1.4,Ml,42,68.4,0.03593261,0.14,ci,ci11413674,2014-01-14T18:58:41.730Z,"10km N of Foothill Ranch, California",earthquake
2014-01-14T07:11:39.300Z,33.7892,-117.6438,3,1.3,Ml,15,237.6,0.41322503,0.11,ci,ci11413682,2014-01-14T18:47:20.587Z,"11km SW of Corona, California",earthquake
2014-01-14T07:11:37.500Z,38.8357,-122.808,1.9,0.5,Md,,122.4,0.00898315,0.02,nc,nc72143456,2014-01-14T07:34:03.266Z,"7km WNW of Cobb, California",earthquake
2014-01-14T07:07:46.700Z,38.8413,-122.8387,2.1,0.8,Md,,72,0,0.03,nc,nc72143451,2014-01-14T07:23:02.037Z,"10km WNW of Cobb, California",earthquake
2014-01-14T06:59:36.800Z,36.8653,-113.7082,10.7,1.9,Ml,,111.6,0.39525873,0.18,uu,uu60051792,2014-01-14T17:27:43.113Z,"19km E of Littlefield, Arizona",earthquake
2014-01-14T06:56:35.000Z,33.7887,-117.643,4,1.8,Ml,46,43.2,0.02694946,0.14,ci,ci11413666,2014-01-14T18:44:30.030Z,"11km SW of Corona, California",earthquake
2014-01-14T06:54:35.100Z,19.1529,-66.6607,40,2.8,Md,12,270,0.68271962,0.3,pr,pr14014004,2014-01-14T07:09:35.568Z,"75km N of Arecibo, Puerto Rico",earthquake
2014-01-14T06:51:20.900Z,38.822,-122.7638,2.8,0.6,Md,,93.6,0.01796631,0,nc,nc72143446,2014-01-14T07:06:05.243Z,"3km W of Cobb, California",earthquake
2014-01-14T06:41:24.689Z,38.5709,-118.4291,7.0655,1.09,ml,9,94,0.093,0.1246,nn,nn00434318,2014-01-14T07:31:10.409Z,"17km ENE of Hawthorne, Nevada",earthquake
2014-01-14T06:40:04.959Z,38.5717,-118.4341,7.0645,1.14,ml,9,94,0.089,0.0668,nn,nn00434316,2014-01-14T07:25:49.567Z,"17km ENE of Hawthorne, Nevada",earthquake
2014-01-14T06:31:09.700Z,38.8242,-122.8095,3.6,1.4,Md,,39.6,0,0.03,nc,nc72143436,2014-01-14T08:50:06.562Z,"6km NW of The Geysers, California",earthquake
2014-01-14T06:29:51.078Z,38.5662,-118.4378,9.555,2.68,ml,10,168,0.091,0.132,nn,nn00434312,2014-01-15T05:10:08.338Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-14T06:21:21.083Z,38.5672,-118.4408,8.3363,1.92,ml,8,92,0.088,0.0491,nn,nn00434309,2014-01-14T07:04:20.224Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-14T06:19:52.970Z,38.5724,-118.4344,7.3349,1.41,ml,9,94,0.089,0.0702,nn,nn00434308,2014-01-14T07:19:44.287Z,"17km ENE of Hawthorne, Nevada",earthquake
2014-01-14T06:19:01.300Z,37.5405,-118.9102,3.2,0.3,Md,,244.8,0.07186522,0.06,nc,nc71076949,2014-01-14T19:15:05.934Z,"13km SSE of Mammoth Lakes, California",earthquake
2014-01-14T06:18:27.500Z,34.3713,-119.7197,8.8,2.3,Ml,23,72,0.07186522,0.17,ci,ci11413650,2014-01-15T05:59:04.977Z,"5km SSW of Santa Barbara, California",earthquake
2014-01-14T06:12:30.000Z,64.6425,-149.7162,21.7,1.7,ml,,,,0.28,ak,ak11099356,2014-01-14T06:22:39.647Z,"29km WNW of North Nenana, Alaska",earthquake
2014-01-14T06:10:22.922Z,38.5726,-118.4362,7.0015,3.75,ml,17,94,0.087,0.1834,nn,nn00434307,2014-01-14T16:06:48.000Z,"17km ENE of Hawthorne, Nevada",earthquake
2014-01-14T06:09:29.000Z,64.6217,-149.6553,21.9,1.7,ml,,,,0.59,ak,ak11099354,2014-01-14T06:19:09.010Z,"26km W of North Nenana, Alaska",earthquake
2014-01-14T06:08:57.200Z,19.2967,-155.2095,7.1,2.3,Ml,,126,0.01796631,0.1,hv,hv60622311,2014-01-15T01:08:15.958Z,"15km SSE of Volcano, Hawaii",earthquake
2014-01-14T06:08:23.400Z,19.2957,-155.2122,5.7,0.8,Md,,122.4,0.01796631,0.05,hv,hv60622306,2014-01-14T17:05:05.701Z,"15km S of Volcano, Hawaii",earthquake
2014-01-14T05:59:19.700Z,38.8235,-122.8212,2.6,0.4,Md,,111.6,0.00898315,0.01,nc,nc72143401,2014-01-14T06:25:05.754Z,"7km NW of The Geysers, California",earthquake
2014-01-14T05:56:05.725Z,38.569,-118.4399,8.8838,1.55,ml,13,92,0.088,0.1148,nn,nn00434306,2014-01-14T07:36:27.600Z,"16km ENE of Hawthorne, Nevada",earthquake
2014-01-14T05:53:20.600Z,33.5055,-116.467,10.8,0.4,Ml,15,136.8,0.10779783,0.12,ci,ci11413634,2014-01-14T16:58:04.279Z,"19km ESE of Anza, California",earthquake
2014-01-14T05:53:09.200Z,18.9902,-66.878,61,2.6,Md,4,291.6,0.65038027,0.43,pr,pr14014003,2014-01-14T07:11:37.016Z,"56km N of Hatillo, Puerto Rico",earthquake
2014-01-14T05:46:46.500Z,47.7605,-121.8693,5.6,1,Md,,93.6,0.08084838,0.07,uw,uw60670617,2014-01-14T19:11:12.305Z,"8km ENE of Duvall, Washington",earthquake
2014-01-14T05:34:50.400Z,38.8042,-122.8162,3.5,0.6,Md,,118.8,0.00898315,0.01,nc,nc72143396,2014-01-14T05:49:06.734Z,"5km WNW of The Geysers, California",earthquake
2014-01-14T05:28:14.004Z,38.009,-118.6742,11.0126,1.27,ml,12,103.89,0.1,0.0929,nn,nn00434304,2014-01-15T00:44:22.000Z,"47km NNE of Mammoth Lakes, California",earthquake
2014-01-14T05:23:12.900Z,38.8253,-122.7643,2.6,0.9,Md,,97.2,0.00898315,0.01,nc,nc72143391,2014-01-14T05:49:06.732Z,"3km W of Cobb, California",earthquake
2014-01-14T05:06:11.340Z,33.675,-116.7051667,20.19,0.69,ml,26,75,0.02686,0.12,ci,ci11413626,2014-01-14T16:55:15.845Z,"7km SSE of Idyllwild-Pine Cove, California",earthquake
2014-01-14T04:52:01.300Z,38.8353,-122.879,3.4,0.8,Md,,86.4,0.00898315,0.02,nc,nc72143386,2014-01-14T05:28:04.484Z,"12km ENE of Cloverdale, California",earthquake
2014-01-14T04:50:54.000Z,37.409,-121.7982,0.4,2.3,Md,,43.2,0.04491576,0.06,nc,nc72143381,2014-01-15T05:04:05.177Z,"3km NNE of East Foothills, California",earthquake
2014-01-14T04:42:07.600Z,38.8278,-122.8055,3.2,0.8,Md,,82.8,0.00898315,0.01,nc,nc72143376,2014-01-14T05:16:07.243Z,"7km W of Cobb, California",earthquake
2014-01-14T04:34:14.900Z,38.8173,-122.8097,3.8,1.8,Md,,36,0.00898315,0.02,nc,nc72143366,2014-01-14T05:02:05.571Z,"6km NW of The Geysers, California",earthquake
2014-01-14T04:33:24.400Z,38.8255,-122.854,2.8,0.6,Md,,111.6,0,0.01,nc,nc72143371,2014-01-14T05:16:02.219Z,"10km WNW of The Geysers, California",earthquake
2014-01-14T04:24:28.100Z,38.831,-122.8118,2.4,0.6,Md,,86.4,0.00898315,0.02,nc,nc72143361,2014-01-14T04:47:03.880Z,"7km W of Cobb, California",earthquake
2014-01-14T04:18:17.700Z,38.0985,-122.2467,7.9,2.9,Md,,50.4,0.02694946,0.19,nc,nc72143356,2014-01-15T07:26:52.938Z,"1km SE of Vallejo, California",earthquake
2014-01-14T04:16:08.900Z,33.4242,-116.3762,13.9,0.6,Ml,15,154.8,0.16169675,0.14,ci,ci11413618,2014-01-14T16:52:03.693Z,"18km N of Borrego Springs, California",earthquake
2014-01-14T03:59:14.897Z,39.3926,-119.9491,8.1709,0.37,ml,10,101,0.106,0.1661,nn,nn00434299,2014-01-14T06:06:04.532Z,"13km S of Mogul, Nevada",earthquake
2014-01-14T03:45:38.200Z,37.554,-118.7772,10.1,0.2,Md,,172.8,0.05389892,0.02,nc,nc72143346,2014-01-14T17:24:02.702Z,"20km ESE of Mammoth Lakes, California",earthquake
2014-01-14T03:36:29.100Z,38.8248,-122.843,2.3,0.8,Md,,75.6,0.00898315,0.02,nc,nc72143341,2014-01-14T04:12:05.023Z,"9km NW of The Geysers, California",earthquake
2014-01-14T03:28:02.260Z,35.7478333,-117.9973333,8.76,1.63,ml,17,49,0.2798,0.16,ci,ci11413610,2014-01-14T16:45:26.440Z,"20km NW of Inyokern, California",earthquake
2014-01-14T03:24:53.000Z,63.4624,-151.3683,0.6,1.2,ml,,,,0.02,ak,ak11098069,2014-01-14T03:37:32.413Z,"120km W of Cantwell, Alaska",earthquake
2014-01-14T03:23:27.400Z,33.8252,-116.101,2.3,1.1,Ml,28,126,0.10779783,0.15,ci,ci11413602,2014-01-14T16:42:26.184Z,"15km NE of Indio, California",earthquake
2014-01-14T03:20:52.200Z,33.5045,-116.4692,11.5,0.4,Ml,17,126,0.10779783,0.12,ci,ci11413594,2014-01-14T16:36:46.118Z,"19km ESE of Anza, California",earthquake
2014-01-14T03:09:36.100Z,37.4358,-118.5592,12,1.4,Md,,75.6,0.08084838,0.03,nc,nc72143336,2014-01-14T07:23:02.036Z,"12km NW of West Bishop, California",earthquake
2014-01-14T03:09:22.800Z,38.8217,-122.8208,2.9,0.4,Md,,68.4,0.00898315,0.02,nc,nc72143331,2014-01-14T04:02:03.873Z,"7km NW of The Geysers, California",earthquake
2014-01-14T03:04:35.000Z,38.7957,-122.8147,3.5,1.1,Md,,126,0.00898315,0.02,nc,nc72143326,2014-01-14T03:40:06.454Z,"5km WNW of The Geysers, California",earthquake
2014-01-14T03:01:09.500Z,19.253,-67.0272,49,3.1,Md,12,302.4,0.90280686,0.28,pr,pr14014002,2014-01-14T03:39:27.074Z,"83km N of Isabela, Puerto Rico",earthquake
2014-01-14T02:51:42.900Z,38.8168,-122.8262,2.9,0.7,Md,,82.8,0.00898315,0.02,nc,nc72143316,2014-01-14T03:30:05.294Z,"7km NW of The Geysers, California",earthquake
2014-01-14T02:48:20.400Z,38.8285,-122.8123,2.3,2.3,Md,,39.6,0.00898315,0.05,nc,nc72143306,2014-01-14T07:02:09.773Z,"7km W of Cobb, California",earthquake
2014-01-14T02:47:22.300Z,38.8315,-122.7692,1.5,0.8,Md,,190.8,0.00898315,0.02,nc,nc72143311,2014-01-14T03:19:04.065Z,"4km WNW of Cobb, California",earthquake
2014-01-14T02:45:15.200Z,33.8255,-116.1027,2.6,1.9,Ml,48,111.6,0.09881468,0.16,ci,ci11413586,2014-01-14T16:33:08.828Z,"15km NE of Indio, California",earthquake
2014-01-14T02:37:34.000Z,57.5071,-150.502,40.5,2.5,ml,,,,1.1,ak,ak11096836,2014-01-14T18:03:18.076Z,"118km ESE of Kodiak, Alaska",earthquake
2014-01-14T02:33:26.303Z,38.5758,-118.4317,7.2206,0.93,ml,8,99,0.088,0.1076,nn,nn00434293,2014-01-14T07:49:50.632Z,"17km ENE of Hawthorne, Nevada",earthquake
2014-01-14T02:31:53.000Z,38.8253,-122.8135,2.3,0.6,Md,,126,0,0.01,nc,nc72143301,2014-01-14T03:09:02.907Z,"7km W of Cobb, California",earthquake
2014-01-14T02:28:38.600Z,38.0165,-118.6833,11.1,1.6,Md,,183.6,0.05389892,0.01,nc,nc72143296,2014-01-14T06:12:09.289Z,"48km NNE of Mammoth Lakes, California",earthquake
2014-01-14T02:27:29.140Z,31.1865,-115.9478333,17.76,3.02,ml,4,211,0.4366,0.28,ci,ci11413578,2014-01-14T22:36:47.278Z,"38km NNE of Camalu, Mexico",earthquake
2014-01-14T02:13:42.000Z,51.95,179.6806,12.8,2.8,ml,,,,0.61,ak,ak11096797,2014-01-14T18:00:04.472Z,"5km E of Semisopochnoi Island, Alaska",earthquake
2014-01-14T01:58:20.000Z,38.8425,-122.826,2.4,0.2,Md,,133.2,0.00898315,0.01,nc,nc72143286,2014-01-14T02:30:03.423Z,"9km WNW of Cobb, California",earthquake
2014-01-14T01:42:48.700Z,36.5242,-117.9112,11.5,1.3,Ml,8,194.4,0.08983153,0.1,ci,ci11413570,2014-01-14T16:22:07.362Z,"16km SE of Lone Pine, California",earthquake
2014-01-14T01:35:40.000Z,60.3204,-150.7114,35.4,2,ml,,,,0.29,ak,ak11095573,2014-01-14T01:43:02.650Z,"24km S of Sterling, Alaska",earthquake
2014-01-14T01:32:37.100Z,19.1121,-66.9,49,3.2,Md,11,295.2,0.72224549,0.18,pr,pr14014001,2014-01-14T03:21:33.433Z,"68km N of Isabela, Puerto Rico",earthquake
2014-01-14T01:20:37.700Z,39.3863,-120.5832,2,2.1,Md,,126,0.23356197,0.1,nc,nc72143271,2014-01-14T04:47:03.881Z,"29km SE of Downieville, California",earthquake
2014-01-14T01:17:53.400Z,33.7105,-116.8142,17.2,0.8,Ml,26,144,0.08084838,0.1,ci,ci11413562,2014-01-14T16:18:30.874Z,"8km ESE of Valle Vista, California",earthquake
2014-01-14T01:14:24.000Z,60.2841,-152.4124,100,2.1,ml,,,,1.01,ak,ak11095537,2014-01-14T01:22:44.034Z,"28km SE of Redoubt Volcano, Alaska",earthquake
2014-01-14T01:06:28.000Z,64.0855,-149.4424,11.9,1.3,ml,,,,0.48,ak,ak11095531,2014-01-14T01:12:34.367Z,"34km NW of Healy, Alaska",earthquake
2014-01-14T01:03:08.600Z,32.6943,-115.8232,8.2,2.6,Ml,24,162,0.09881468,0.16,ci,ci11413554,2014-01-14T16:24:48.446Z,"16km SW of Seeley, California",earthquake
2014-01-14T01:02:27.300Z,36.5843,-121.1935,5.4,1.8,Md,,39.6,0.08084838,0.08,nc,nc72143261,2014-01-14T04:32:02.209Z,"21km NNE of Soledad, California",earthquake
2014-01-14T00:58:41.800Z,38.8105,-122.8188,3.5,0.9,Md,,104.4,0.00898315,0.02,nc,nc72143256,2014-01-14T02:05:03.656Z,"6km NW of The Geysers, California",earthquake
2014-01-14T00:50:36.000Z,63.0839,-151.5608,12.5,1.2,ml,,,,0.16,ak,ak11095523,2014-01-14T01:02:30.305Z,"112km NW of Talkeetna, Alaska",earthquake
2014-01-14T00:49:31.263Z,38.5698,-118.4342,7.4681,0.5,ml,7,99.94,0.09,0.0425,nn,nn00434285,2014-01-14T00:55:32.000Z,"17km ENE of Hawthorne, Nevada",earthquake
2014-01-14T00:45:58.000Z,19.172,-66.7537,44,2.9,Md,5,298.8,0.7231438,0.25,pr,pr14014017,2014-01-15T08:19:39.136Z,"76km N of Hatillo, Puerto Rico",earthquake
2014-01-14T00:35:48.300Z,37.4372,-118.5578,12,1.9,Md,,108,0.08084838,0.03,nc,nc72143241,2014-01-14T03:40:01.434Z,"15km NNW of West Bishop, California",earthquake
2014-01-14T00:33:45.000Z,64.9717,-147.338,0,1.3,ml,,,,0.37,ak,ak11094306,2014-01-14T00:45:30.922Z,"21km NNE of Badger, Alaska",earthquake
2014-01-14T00:29:11.200Z,38.8262,-122.8045,3.2,0.8,Md,,79.2,0.00898315,0.02,nc,nc72143231,2014-01-14T01:35:05.146Z,"6km NW of The Geysers, California",earthquake
2014-01-14T00:27:50.100Z,38.8217,-122.82,1.8,0.6,Md,,154.8,0.00898315,0.01,nc,nc72143226,2014-01-14T01:23:03.764Z,"7km NW of The Geysers, California",earthquake
2014-01-14T00:23:15.300Z,38.8097,-122.8115,2.4,0.3,Md,,104.4,0.00898315,0.02,nc,nc72143221,2014-01-14T01:03:06.478Z,"5km NW of The Geysers, California",earthquake
2014-01-14T00:23:08.600Z,38.8097,-122.811,2.7,0.6,Md,,165.6,0.00898315,0.02,nc,nc72143216,2014-01-14T00:52:05.277Z,"5km NW of The Geysers, California",earthquake
2014-01-14T00:16:38.267Z,40.1692,-120.0491,12.897,0.65,ml,11,197.65,0.196,0.1332,nn,nn00434278,2014-01-14T00:32:48.000Z,"42km ESE of Janesville, California",earthquake
2014-01-14T00:12:10.100Z,19.2416,-66.6205,31,3.1,Md,9,295.2,0.76446631,0.27,pr,pr14014000,2014-01-14T00:41:20.581Z,"85km N of Arecibo, Puerto Rico",earthquake
2014-01-14T00:12:00.700Z,38.0207,-118.676,9.4,1.3,Md,,172.8,0.06288207,0.03,nc,nc72143211,2014-01-14T18:50:03.295Z,"48km NNE of Mammoth Lakes, California",earthquake
2014-01-14T00:07:57.200Z,35.0458,-117.676,0,1.5,Ml,16,111.6,0.11678099,0.12,ci,ci11413530,2014-01-14T15:59:09.623Z,"1km NNE of Quarry at BORON",quarry
2014-01-14T00:06:46.800Z,36.8702,-113.6933,18.6,2.8,Ml,,111.6,0.33237666,0.09,uu,uu60051772,2014-01-14T17:14:53.405Z,"21km E of Beaver Dam, Arizona",earthquake
2014-01-14T00:06:17.600Z,38.8075,-122.8928,5.4,0.8,Md,,205.2,0.02694946,0.02,nc,nc72143206,2014-01-14T00:36:03.515Z,"10km E of Cloverdale, California",earthquake
2014-01-14T00:02:15.300Z,46.9792,-122.2178,0,0.8,Md,,82.8,0.00898315,0.16,uw,uw60670512,2014-01-14T19:02:30.364Z,"10km SE of Graham, Washington",quarry
2014-01-14T00:00:57.000Z,64.9995,-147.3281,1.5,1.2,ml,,,,0.3,ak,ak11094260,2014-01-14T00:30:24.832Z,"24km NNE of Badger, Alaska",earthquake
2014-01-13T23:54:40.600Z,19.152,-66.7851,42,2.6,Md,5,320.4,0.71326234,0.17,pr,pr14013138,2014-01-15T07:45:25.131Z,"73km N of Hatillo, Puerto Rico",earthquake
2014-01-13T23:34:27.600Z,38.7915,-122.729,1.8,1.4,Md,,46.8,0.00898315,0.04,nc,nc72143196,2014-01-14T02:30:03.424Z,"2km ENE of The Geysers, California",earthquake
2014-01-13T23:28:22.000Z,63.0571,-151.4401,0,1.5,ml,,,,0.6,ak,ak11093032,2014-01-13T23:39:44.858Z,"106km NW of Talkeetna, Alaska",earthquake
2014-01-13T23:25:51.410Z,35.594,-97.389,6.6,2.3,ml,,,,0.57,us,usb000m1bm,2014-01-15T06:52:18.000Z,"7km N of Spencer, Oklahoma",earthquake
2014-01-13T23:22:39.900Z,38.8193,-122.8208,2,1.6,Md,,57.6,0.00898315,0.04,nc,nc72143191,2014-01-14T02:05:03.658Z,"7km NW of The Geysers, California",earthquake
2014-01-13T23:15:34.000Z,63.343,-151.7741,0,1.8,ml,,,,0.83,ak,ak11093018,2014-01-13T23:28:51.760Z,"141km NW of Talkeetna, Alaska",earthquake
2014-01-13T23:15:08.100Z,38.8238,-122.844,2.4,0.6,Md,,75.6,0.00898315,0.02,nc,nc72143186,2014-01-13T23:30:06.147Z,"9km NW of The Geysers, California",earthquake
2014-01-13T23:03:42.130Z,14.0836,-91.6371,63.41,4.7,mb,,137,0.439,0.9,us,usb000m0ev,2014-01-14T00:36:04.149Z,"36km SW of Pueblo Nuevo Tiquisate, Guatemala",earthquake
2014-01-13T23:01:36.000Z,18.8201,-66.0784,32,2.7,Md,4,349.2,0.79500903,0.23,pr,pr14013140,2014-01-15T08:24:42.164Z,"39km N of San Juan, Puerto Rico",earthquake
